col1,col2,PGC,OBJNAME,R25_DEG,LOGMASS,DIST_MPC,GALTYPE_COURSE,IDE,Com,Tmag,q,PosAng,n,Re,ratio_Salo,INCL_DEG,MORPH,T,Re_mine,mse,saloratio,mm15ratio,Re_mine2,mse2,saloratio2,mm15ratio2,n_mine2,nsratio,mse_fuv,n_mine_fuv,Re_mine_fuv,bandratio,Re_mine_w2,mse_w2,n_mine_w2
NGC5667,21.0,51830,NGC5667,0.0134839992970228,9.427907,27.9,LT,NGC5667,,12.84,0.38,177.65,1.607,27.6,0.34942117290423,61.18000030517578,b'Sc  ',6.199999809265137,22.2273,0.2570154569101129,1.2417162678328002,0.9447841168293045,22.227,0.25701545691011296,1.2417330273991092,0.9447968686732352,1.141,1.6230440967283073,0.007902836394412294,0.392,25.11,0.9858074244910631,22.547,0.12530584457862354,0.703
NGC5668,33.4,52018,NGC5668,0.0158788375556468,9.754506,23.5,LT,NGC5668,,11.66,0.929,128.75,1.64,38.91,0.4862073525933062,33.04999923706055,b'Scd ',6.900000095367432,33.787800000000004,0.04952035343632593,1.1515990978992414,0.9885224844470488,33.788,0.049520353436325916,1.151592281283296,0.9885166331241861,1.426,1.3352059925093631,0.0028320813140550595,0.625,41.63,1.038991389913899,32.52,0.0403799443649631,1.068
NGC5669,43.2,51973,NGC5669,0.0214199647307395,9.593763,19.7,LT,NGC5669,,11.67,0.656,48.32,2.347,62.86,0.7568359447408127,56.75,b'Sc  ',6.0,49.2102,0.09755876394124804,1.277377454267611,0.8778667837155713,49.21,0.09755876394124806,1.2773826458036983,0.8778703515545622,,,0.005242181188508319,1.246,56.514,1.088139041217053,45.224,0.05321351469735895,1.377
NGC5673,24.4,51901,NGC5673,0.0194454845041036,9.658185,38.9,LT,NGC5673,,13.34,0.216,133.71,1.185,30.27,,90.0,b'Sc  ',5.199999809265137,,,,,,,,,0.981,,,,,,,,
NGC5676,32.5,51978,NGC5676,0.0299101565033197,10.90878,38.9,LT,NGC5676,,10.33,0.483,45.42,1.221,35.58,3.250259417273795,66.20999908447266,b'Sc  ',4.599999904632568,11015.9442,9.620812057514561,0.0032298638549748643,0.0029502691199180184,38.028,9.62081205751457,0.9356263805616913,0.8546334280004207,0.924,1.013157894736842,0.000503858163677053,0.281,53.572,1.0020289320439513,37.951,3.470741767840914,0.912
NGC5678,27.1,51932,NGC5678,0.0246501006186008,10.520242,27.9,LT,NGC5678,,10.63,0.609,177.51,1.398,28.28,1.93671263436387,61.630001068115234,b'SABb',3.299999952316284,14413.7088,5.5244868828815825,0.0019620210448541876,0.0018801545373249111,30.66,5.524486882881585,0.9223744292237444,0.8838878016960209,,,0.0006878346655493044,0.341,39.155,1.004093663009661,30.535,2.924165137802876,0.868
NGC5689,19.4,52154,NGC5689,0.0305364653468132,10.867231,38.9,LT,NGC5689,,10.91,0.406,87.79,3.871,19.58,,90.0,b'S0-a',0.4000000059604645,,,,,,,,,0.737,,,,,,,,
NGC5690,25.3,52273,NGC5690,0.0266574583947658,10.024555,19.8,LT,NGC5690,,11.21,0.223,141.45,1.278,34.54,1.5565640511819867,75.87000274658203,b'Sc  ',5.199999809265137,9877.3848,2.673265474145915,0.0034968770276116003,0.0025614067399702804,37.9,2.673265474145913,0.9113456464379948,0.6675461741424803,1.682,2.3232044198895028,0.0005784102844575001,0.314,48.878,1.018187679660425,37.223,1.7436745856202578,0.724
NGC5691,17.0,52291,NGC5691,0.015481705777347,9.560972,19.8,LT,NGC5691,,12.15,0.588,97.45,1.432,20.21,0.2210359201593222,43.93000030517578,b'Sa  ',1.2000000476837158,30.7143,0.41543639885530476,0.6579996939536307,0.5534881146566908,30.714,0.4154363988553048,0.658006120987172,0.5534935208699616,,,0.7238907256890856,3.847,93.128,1.674243663123467,18.345,0.20678393901942446,0.778
NGC5693,22.3,52194,NGC5693,0.0130562605336308,9.767899,37.54916,LT,NGC5693,,13.11,0.839,67.64,1.469,26.97,,47.7400016784668,b'Scd ',6.900000095367432,,,,,,,,,4.368,,,,,,,,
NGC5701,26.0,52365,NGC5701,0.0166271850466728,10.382728,19.8,,NGC5701,,10.44,0.743,0.78,4.119,43.03,4.896431983747614,40.529998779296875,b'S0-a',-0.30000001192092896,3179.2266000000004,0.45734206114555415,0.013534738291381933,0.008178089602043465,3179.227,0.4573420611455543,0.01353473658848519,0.008178088573102833,,,1.7241571257026732e-05,3.768,2602.221,0.5003797042603526,6353.629,0.1222724779166199,0.02
NGC5707,11.9,52266,NGC5707,0.0198070053011178,10.562443,40.93,LT,NGC5707,,11.76,0.404,35.54,4.408,15.25,,90.0,b'Sab ',1.899999976158142,,,,,,,,,,,,,,,,,
NGC5708,20.3,52315,NGC5708,0.0129663804545998,9.675414,31.33,LT,NGC5708,,12.97,0.384,176.52,0.567,21.9,,90.0,b'Scd ',7.5,,,,,,,,,4.89,,,,,,,,
NGC5713,20.0,52412,NGC5713,0.0205977000296115,10.004292,19.8,LT,NGC5713,,10.64,0.756,97.21,2.347,24.03,1.6922784777480808,48.0,b'SABb',4.0,31.871699999999997,5.093633648587587,0.7539604100189197,0.6275159467489968,300.126,5.774864364600751,0.08006637212370805,0.06663867842172955,,,0.016906046331866178,0.509,20.254,0.5581216305930528,537.743,14.946105094772893,6.196
NGC5714,19.4,52307,NGC5714,0.0236493237316608,10.244213,38.9,LT,NGC5714,,12.31,0.129,81.42,1.38,26.67,,90.0,b'SBc ',5.800000190734863,,,,,,,,,1.035,,,,,,,,
NGC5719,11.7,52455,NGC5719,0.025693230330944,10.320132,19.8,LT,NGC5719,,10.63,0.367,97.51,3.756,16.31,1.7125491359845173,71.16999816894531,b'SABa',2.299999952316284,30.2022,15.589312198372951,0.5400268854586752,0.3873889981524524,22.926,15.58931219837296,0.7114193492105033,0.5103376079560324,1.197,1.2788461538461537,9.350015405786967e-05,1.396,58.819,1.0825384833317593,21.178,7.533121591868199,0.936
NGC5728,28.8,52521,NGC5728,0.0266574583947658,10.521845,24.8,LT,NGC5728,,10.25,0.523,30.43,5.623,54.74,2.5669435368264644,59.09000015258789,b'Sa  ',1.2000000476837158,29.294999999999998,2.421734552700153,1.86857825567503,0.9831029185867897,24.057,2.595658733675637,2.275429189009436,1.1971567527123084,,,0.004983863013192869,2.062,55.121,0.39812332439678283,60.426,10.3361269762002,2.979
NGC5729,22.6,52507,NGC5729,0.0205977000296115,9.781814,20.0,LT,NGC5729,,11.7,0.275,165.85,1.226,29.81,,90.0,b'Sb  ',3.200000047683716,,,,,,,,,,,,,,,,,
NGC5730,16.7,52396,NGC5730,0.0167424399405717,9.456392,27.5,LT,NGC5730,,13.13,0.194,89.16,1.95,23.22,,90.0,b'Sm  ',9.199999809265137,,,,,,,,,3.066,,,,,,,,
NGC5731,14.2,52409,NGC5731,0.0125261843204498,9.448221,40.476196,LT,NGC5731,,13.89,0.309,116.53,1.584,14.45,0.7381124078810102,82.12999725341797,b'Sc  ',4.900000095367432,58.2741,0.14054418139592822,0.2479660775541793,0.24367600700825925,58.274,0.1405441813959282,0.24796650307169577,0.24367642516388097,1.205,0.3208200212992546,0.0035308024722895807,0.516,23.017,0.6215827031178334,93.751,0.025732773914576564,3.756
NGC5740,22.0,52641,NGC5740,0.0224811621010303,9.991384,19.8,LT,NGC5740,,10.81,0.579,151.24,7.027,72.12,2.532635882685369,63.90999984741211,b'Sb  ',3.0,35.0325,3.973829189453999,2.0586598158852496,0.6279882965817456,29.366,3.9738291894540003,2.45590138255125,0.7491657018320507,2.579,0.3576480377201498,0.0010896673496567516,0.432,43.977,0.027813242308406295,1055.828,8.61251095716106,7.211
NGC5744,10.5,52761,NGC5744,0.0087865572422742,9.173451,30.0,LT,NGC5744,,13.79,0.592,106.15,1.179,10.06,0.4702326383953301,54.029998779296875,b'Sa  ',0.5,37.680299999999995,0.08965356867520952,0.26698301234332,0.2786602017499861,37.68,0.08965356867520943,0.2669851380042463,0.2786624203821656,,,0.4430320895233046,4.048,65.481,0.44824058433061315,84.062,0.2864767067462275,3.973
NGC5746,40.7,52665,NGC5746,0.0603696629405021,10.909209,19.8,LT,NGC5746,,9.49,0.208,169.72,1.321,62.47,,90.0,b'Sb  ',3.0,,,,,,,,,1.088,,,,,,,,
NGC5750,30.6,52735,NGC5750,0.0221217144280672,10.243021,19.8,LT,NGC5750,,10.89,0.698,76.11,2.578,35.19,0.465774376064461,66.4800033569336,b'S0-a',0.4000000059604645,42.1614,2.1359836394272573,0.8346497032830977,0.7257823506809546,33.367,2.1359836394272573,1.0546348188329786,0.9170737555069381,1.746,1.6256983240223464,0.00020250056266132992,0.105,36.264,1.0176588995974136,32.788,0.9306441803325688,1.074
NGC5756,24.4,52825,NGC5756,0.0245934128761291,9.835347,24.0,LT,NGC5756,,11.3,0.415,40.77,4.067,39.07,1.7443889777625234,71.83999633789062,b'Sbc ',3.799999952316284,40.125600000000006,4.050498445005805,0.9736926052196103,0.6080905955300355,44.956,4.050498445005802,0.8690719814930153,0.5427529139603167,1.223,0.37094328177130725,,,,0.4998221115360669,89.944,4.494226504413477,3.297
NGC5757,17.0,52839,NGC5757,0.0174509361386299,10.220191,30.0,LT,NGC5757,,10.61,0.576,169.41,8.81,86.78,4.159776143443226,50.599998474121094,b'Sb  ',3.0999999046325684,25.9902,3.500761099400635,3.3389508353148494,0.6540926964779031,22.981,3.5007610994006373,3.776162917192463,0.739741525608111,0.863,0.8970893970893971,0.09699354641567291,1.0,14.05,1.2825650184172341,17.918,1.9285346098894185,0.962
NGC5762,7.9,52887,NGC5762,0.0111897094175219,9.597974,28.813763,LT,NGC5762,,12.61,0.85,124.91,11.424,35.94,0.84837914242549,46.58000183105469,b'Sab ',2.0,13.420800000000002,0.11226320862990513,2.677932761087267,0.5886385312350977,13.421,0.11226320862990509,2.677892854481782,0.5886297593323896,0.701,0.1122857600512574,0.0008712904357993362,0.772,29.214,0.03188544901202861,420.913,0.3586992485520691,6.243
NGC5768,15.5,53089,NGC5768,0.0106369880959391,9.5768,21.0,LT,NGC5768,,12.12,0.76,127.79,1.508,19.78,0.3544129340219418,41.72999954223633,b'SABc',5.199999809265137,16.786800000000003,0.2971833342968514,1.17830676483904,0.9233445326089544,16.787,0.29718333429685145,1.178292726514565,0.9233335318996844,,,0.004743409832950881,0.639,23.97,0.2991375316297801,56.118,0.12200637799873362,2.699
NGC5770,9.7,53201,NGC5770,0.009179494343698,9.92155,19.0,ET,NGC5770,,11.44,0.763,107.93,6.859,23.39,,41.119998931884766,b'S0  ',-1.899999976158142,,,,,,,,,1.262,,,,,,,,
NGC5774,37.5,53231,NGC5774,0.014152031391859,9.405983,19.8,LT,NGC5774,,12.14,0.744,100.58,2.309,58.68,0.9433776448154596,52.5099983215332,b'Scd ',6.900000095367432,40.9509,0.016126751724842462,1.4329355398782446,0.9157307897994916,40.951,0.01612675172484246,1.432932040731606,0.9157285536372738,0.748,0.6042003231017771,0.0006617952338628728,1.567,76.216,1.039128117942602,39.409,0.007751013433288289,1.238
NGC5775,31.1,53247,NGC5775,0.0308190118521451,10.469166,19.8,LT,NGC5775,,10.06,0.147,147.2,0.937,49.28,6.93785295567939,83.4000015258789,b'SBc ',5.099999904632568,102589.6842,2.449245759882281,0.0004803601881055405,0.00030314938819160533,53.602,12.241660762573828,0.9193686802731242,0.5802022312600277,,,0.00019125694857149671,0.395,93.25,0.992225389656066,54.022,7.070508715710317,0.748
NGC5777,13.8,53043,NGC5777,0.0247069280594587,10.277851,27.9,LT,NGC5777,,11.59,0.277,143.07,4.181,17.53,,90.0,b'Sb  ',3.200000047683716,,,,,,,,,0.574,,,,,,,,
NGC5781,10.6,53417,NGC5781,0.0107354130595922,9.621795,22.0,LT,NGC5781,,12.53,0.354,29.55,1.129,13.11,1.904024629006167,60.66999816894531,b'SBb ',2.799999952316284,15.6816,0.7758613657057454,0.836011631466177,0.6759514335271911,15.682,0.7758613657057454,0.8359903073587552,0.6759341920673383,0.683,1.2578268876611418,0.005384616851436621,2.559,48.778,1.0431716889509746,15.033,0.41930123393817753,0.543
NGC5783,27.5,53217,NGC5783,0.0204088632017374,10.048439,38.2,LT,NGC5783,,12.68,0.706,5.5,1.274,28.4,0.337056480036477,54.15999984741211,b'Sc  ',5.199999809265137,26.372700000000002,0.18267758278589244,1.0768711584327733,1.0427449597500444,26.373,0.1826775827858925,1.0768589087324156,1.0427330982444165,0.592,0.8629737609329445,0.0005026685707112039,0.483,38.519,1.0076414625759371,26.173,0.07138044329765336,0.686
NGC5789,18.0,53414,NGC5789,0.0096121113747358,9.049334,29.977814,LT,NGC5789,,13.99,0.841,163.61,0.52,18.84,0.259569472734622,29.760000228881836,b'SBd ',7.900000095367432,18.979200000000002,0.023850484404809934,0.992665655032878,0.9484066767830044,18.979,0.023850484404809934,0.9926761157068339,0.9484166710574846,3.086,6.02734375,0.01327929613642008,0.274,16.848,1.1095586085939784,17.105,0.011082387121469264,0.512
NGC5792,45.1,53499,NGC5792,0.0295677781105041,10.563252,21.0,LT,NGC5792,,9.38,0.571,81.48,7.769,174.62,6.203838656499313,72.37000274658203,b'Sb  ',3.0,116.7246,1.2543063756224027,1.495999986292521,0.38637956351960084,116.725,1.2543063756224038,1.4959948597130008,0.38637823945170274,2.581,1.0577868852459016,7.573155165689814e-05,0.469,92.668,1.6432734542178173,71.032,1.2859698214620472,2.44
NGC5798,17.3,53463,NGC5798,0.0103709558025002,9.109339,24.0,LT,NGC5798,,13.22,0.589,51.97,1.145,19.89,0.9441532055130328,55.31999969482422,b'I   ',9.5,56.6397,0.10109661937326356,0.3511671142325966,0.3054394709011524,56.64,0.10109661937326359,0.3511652542372881,0.3054378531073446,4.656,2.828675577156744,0.015346747114613868,0.394,18.332,1.846876222772923,30.668,0.058252749482100324,1.646
NGC5806,31.6,53578,NGC5806,0.0252242758870124,10.567557,26.2,LT,NGC5806,,10.3,0.487,171.94,5.543,88.32,0.5282131456238351,60.400001525878906,b'Sb  ',3.200000047683716,247.0356,0.6032714754252538,0.3575193211018979,0.1279167860826537,247.036,0.6032714754252544,0.3575187422076134,0.12791657896015157,,,0.00043039713646734736,0.176,38.555,1.7628807124710986,140.132,1.5214527466633807,3.769
NGC5809,10.4,53624,NGC5809,0.0137663502246141,10.140239,39.63,LT,NGC5809,,12.8,0.399,150.66,1.152,10.13,,90.0,b'S0-a',0.20000000298023224,,,,,,,,,0.605,,,,,,,,
NGC5821,17.3,53532,NGC5821,0.0124399540945887,10.080706,52.820168,LT,NGC5821,,13.41,0.556,144.73,1.297,20.6,0.3863231451262941,60.45000076293945,b'Sc  ',4.5,19.3392,0.12099672336681011,1.065194010093489,0.8945561346901629,19.339,0.1209967233668102,1.065205026113036,0.8945653860075496,1.054,1.6918138041733548,0.00020452262510307572,0.644,27.473,0.991997948191844,19.495,0.045347788211755787,0.623
NGC5832,41.6,53469,NGC5832,0.0155173921957612,8.9920435,10.0,LT,NGC5832,,12.25,0.761,29.95,0.958,37.05,1.13375150997349,69.48999786376953,b'Sb  ',3.299999952316284,44.1945,0.025726865351591063,0.8383396123952075,0.9412935998823384,44.194,0.02572686535159108,0.8383490971625106,0.9413042494456261,,,3.966743411084177e-05,0.289,65.692,1.060418466263557,41.676,0.011639438060257402,1.032
NGC5846,47.0,53932,NGC5846,0.0355482921004295,11.186732,24.9,ET,NGC5846,,9.01,0.941,59.22,4.134,71.16,,25.030000686645508,b'E   ',-4.800000190734863,,,,,,,,,3.403,,,,,,,,
NGC5850,49.4,53979,NGC5850,0.02791378647089,10.697848,26.2,LT,NGC5850,,9.73,0.689,119.1,8.233,194.56,2.081412133598196,46.91999816894531,b'Sb  ',3.0999999046325684,27.333000000000002,0.6783856369126561,7.118135587019354,1.8073391138916326,92.117,1.6019646621220813,2.1120965728367183,0.536274520446823,,,4.4455555887758564e-06,0.262,95.541,1.4350007010110137,64.193,0.7074047246637309,2.814
NGC5854,17.5,54013,NGC5854,0.0251662656664848,10.350152,26.2,ET,NGC5854,,11.35,0.434,58.03,3.184,21.57,,90.0,b'S0-a',-1.100000023841858,,,,,,,,,0.857,,,,,,,,
NGC5861,34.9,54097,NGC5861,0.0231642760336399,10.273704,28.0,LT,NGC5861,,10.9,0.547,152.62,0.982,41.55,0.7248747992139208,69.51000213623047,b'SABc',5.0,44.5005,0.7796371136386963,0.9336973741868068,0.7842608510016741,44.5,0.7796371136386957,0.9337078651685392,0.7842696629213483,,,0.0013327435714161051,0.245,54.789,1.191368601413579,37.352,1.0751319132848054,1.276
NGC5864,20.7,54111,NGC5864,0.0207882858812809,10.386584,26.2,ET,NGC5864,,11.31,0.348,62.88,1.961,25.47,,90.0,b'S0  ',-1.600000023841858,,,,,,,,,1.215,,,,,,,,
NGC5866B,40.7,54267,NGC5866B,0.0194454845041036,8.950682,15.5,LT,NGC5866B,,13.33,0.676,11.2,2.077,54.86,0.7045183100181199,50.779998779296875,b'SABd',8.0,36.4572,0.012037636785521846,1.5047782056767935,1.116377560536739,36.457,0.012037636785521841,1.5047864607619936,1.1163836848890474,2.243,1.7148318042813455,8.185332660154719e-05,0.776,45.5,0.9479938632758665,38.457,0.006382582741020435,1.308
NGC5878,34.8,54364,NGC5878,0.0272783916443586,10.626724,26.7,LT,NGC5878,,10.14,0.442,1.14,7.075,107.24,6.877814861857657,73.81999969482422,b'Sb  ',3.200000047683716,44.0658,4.724737536607304,2.4336333392336003,0.7897280884495458,64.551,4.724737536607303,1.6613220554290404,0.5391086117953245,0.82,0.4875148632580261,0.00010746855737134121,0.184,79.422,1.2812568230086738,50.381,1.3928502544330161,1.682
NGC5879,20.1,54117,NGC5879,0.031609583646059,9.874583,15.5,LT,NGC5879,,11.12,0.362,3.61,2.339,23.42,1.9781980398278165,72.66999816894531,b'Sbc ',3.5999999046325684,37.9458,9.343254019980657,0.6171961060249093,0.5297028920196702,25.29,9.343254019980666,0.926057730328193,0.7947805456702255,1.093,0.9471403812824957,0.007960626149333473,0.877,48.816,0.7761001657153379,32.586,3.4267888798609754,1.154
NGC5885,39.0,54429,NGC5885,0.0255751833319664,10.196889,28.0,LT,NGC5885,,11.2,0.776,61.57,1.446,50.55,0.4787570514682443,33.31999969482422,b'SABc',5.0,38.448,0.4311061621567189,1.3147627965043696,1.0143570536828963,38.448,0.43110616215671865,1.3147627965043696,1.0143570536828963,,,,,,1.0601665471791761,36.266,0.17727028190408373,1.017
NGC5892,42.4,54365,NGC5892,0.025457676500082,9.93236,26.7,LT,NGC5892,,11.59,0.937,76.02,1.996,60.73,,39.150001525878906,b'SABc',7.0,,,,,,,,,,,,,,,,,
NGC5894,25.7,54234,NGC5894,0.0248209666460752,10.570747,35.8,LT,NGC5894,,11.48,0.161,13.63,0.84,35.57,,90.0,b'Scd ',7.300000190734863,,,,,,,,,0.985,,,,,,,,
NGC5899,25.4,54428,NGC5899,0.0175314862281084,10.831829,43.5,LT,NGC5899,,11.0,0.436,21.37,1.796,29.69,0.6894365654420227,69.01000213623047,b'Sc  ',5.199999809265137,30.540599999999998,1.0678249715718395,0.9721485497992837,0.8316797967295994,30.541,1.0678249715718402,0.9721358174257556,0.831668904096133,0.675,0.6559766763848397,0.00019501670257534697,0.321,42.097,1.0659290799944157,28.652,1.2555715224362571,1.029
NGC5900,7.9,54431,NGC5900,0.0123827988281846,10.422763,43.5,LT,NGC5900,,11.64,0.202,127.51,3.626,12.76,1.061387199480245,74.73999786376953,b'Sb  ',3.0,19.7946,1.4207852487863648,0.6446202499671628,0.3990987441019268,19.795,1.4207852487863653,0.6446072240464763,0.3990906794645112,,,3.129904555202493e-05,0.615,36.012,1.0222577979756249,19.364,0.7090830608146004,0.677
NGC5907,69.5,54470,NGC5907,0.0941496565937995,10.843192,17.2,LT,NGC5907,,9.1,0.103,155.05,1.159,95.65,,90.0,b'SABc',5.199999809265137,,,,,,,,,0.778,,,,,,,,
NGC5913,24.5,54761,NGC5913,0.0154460966587066,10.178105,26.2,LT,NGC5913,,11.56,0.576,7.73,2.092,24.25,0.717758844387406,74.93000030517578,b'Sa  ',1.2000000476837158,26.1765,0.7784982430983329,0.9264034534792658,0.9359540045460623,26.176,0.7784982430983336,0.9264211491442543,0.9359718826405868,,,0.0006096156402536669,0.541,24.511,1.0295378564405113,25.425,0.5553277685781897,0.782
NGC5915,12.2,54816,NGC5915,0.0138937262818217,9.7834635,26.7,LT,NGC5915,,11.92,0.67,119.02,1.368,11.89,,44.279998779296875,b'SBb ',2.700000047683716,,,,,,,,,,,,,,,,,
NGC5916,16.5,54825,NGC5916,0.0257524605840444,9.8515,19.32,LT,NGC5916,,13.63,0.282,149.57,1.534,19.8,,90.0,b'SBa ',1.2000000476837158,,,,,,,,,0.488,,,,,,,,
NGC5916A,13.8,54779,NGC5916A,0.0114767467603087,9.717198,34.641791999999995,LT,NGC5916A,,13.63,0.282,149.57,1.534,19.8,0.464069224137375,75.68000030517578,b'SBc ',5.0,20.7567,0.1880730581763069,0.9539088583445346,0.6648455679370999,20.757,0.18807305817630704,0.9538950715421304,0.664835958953606,2.596,5.4652631578947375,0.004503412773294665,0.488,19.585,1.0107615894039734,20.536,0.11326060182066199,0.475
NGC5921,37.6,54849,NGC5921,0.0251662656664848,10.008004,14.0,LT,NGC5921,,8.81,0.658,12.69,14.97,2255.42,16.093136953893413,49.45000076293945,b'Sbc ',4.0,70.2099,0.6969589925135925,32.12395972647732,0.5355370111622435,70.21,0.6969589925135928,32.12391397236861,0.5355362483976642,2.586,1.2707616707616707,0.0005788335216189042,0.597,68.837,1.4983247615185982,46.859,0.3289008907596324,2.035
NGC5930,7.7,55080,NGC5930,0.0154105713590979,10.136199,32.2,LT,NGC5930,,10.88,0.84,159.89,15.384,54.73,0.7619298410913823,70.44999694824219,b'SABa',2.299999952316284,26.9649,2.574145090290163,2.029675615336975,0.2855564085162563,47.775,2.7327559686722704,1.145578231292517,0.16117216117216118,0.626,0.6596417281348789,0.001126113721926499,0.755,19.2,2.6180951337132834,18.248,2.3218266213731846,0.949
NGC5937,13.6,55281,NGC5937,0.0157695282250642,9.816236,21.0,LT,NGC5937,,11.26,0.591,19.75,1.789,15.62,0.202455167171112,57.91999816894531,b'SABb',3.200000047683716,29.897100000000002,4.664929484776378,0.522458700007693,0.45489361844459825,16.216,4.66492948477638,0.9632461766156881,0.8386778490379871,0.613,0.9903069466882067,0.010388764440822686,0.506,22.877,1.0342496332674278,15.679,3.3529170208164634,0.619
NGC5949,24.9,55165,NGC5949,0.0153397656977176,9.602765,14.3,LT,NGC5949,,11.75,0.451,143.29,0.604,28.85,1.7452281303790789,69.08000183105469,b'Sbc ',4.0,30.009600000000002,0.5115416952996913,0.9613590317764982,0.8297344849648112,30.01,0.511541695299691,0.9613462179273575,0.8297234255248249,3.143,5.309121621621622,0.003931234263271979,0.316,27.951,0.988081127354142,30.372,0.20885714235671354,0.592
NGC5950,17.8,55305,NGC5950,0.0104428436607122,9.514536,30.48,LT,NGC5950,,13.12,0.751,45.63,2.043,20.19,1.1175107388958585,63.33000183105469,b'SBb ',3.200000047683716,73.80900000000001,0.4657479105724732,0.27354387676299635,0.24116300180194825,73.809,0.4657479105724732,0.2735438767629964,0.2411630018019483,0.58,0.18589743589743588,,,,1.0903329689485035,67.694,0.050121924010584254,3.12
