RA_DEG,DEC_DEG,POSANG_DEG,INCL_DEG,PGC,w1re,w2re,w3re,w4re,nuvre,fuvre
42.96953201293945,-1.1727821826934814,,0.0,PGC10854,,,,,,
43.094688415527344,36.73515319824219,42.5,65.30999755859375,PGC10873,,,21.5,13.688,18.984,
26.88054084777832,-2.6024560928344727,60.0,80.63999938964844,PGC1087486,69.633,65.149,25.751,30.621,27.86,30.024
43.09743881225586,-8.510430335998535,95.41999816894531,90.0,PGC10875,,,,,,
72.93045806884766,-2.597388982772827,81.66000366210938,64.77999877929688,PGC1087632,13.683,12.973,134.932,16.76,16.927,17.514
43.09380340576172,-14.554889678955078,72.0,47.040000915527344,PGC10879,21.482,21.745,22.987,61.004,17.189,17.307
43.17646026611328,41.32595443725586,49.0,90.0,PGC10882,,,,,,
43.1684455871582,41.39624786376953,,81.72000122070312,PGC10884,,,,,,
4.118983268737793,29.924028396606445,75.0,76.94999694824219,PGC1089,36.041,46.61,26.028,24.784,29.234,31.527
43.21302032470703,42.20513153076172,32.0099983215332,65.33000183105469,PGC10890,82.091,110.86,18.222,106.325,20.206,19.728
43.215850830078125,-1.2746249437332153,141.9199981689453,90.0,PGC10891,,,,,,
43.21690368652344,-32.86709976196289,146.92999267578125,50.45000076293945,PGC10892,22.936,14.664,40.691,72.26,14.927,14.652
43.22534942626953,-24.78700065612793,68.87999725341797,49.290000915527344,PGC10893,20.054,52.199,19.319,,48.143,33.346
0.36154502630233765,31.43375015258789,47.0,81.27999877929688,PGC109,10.825,,10.298,,,7.376
202.94532775878906,-2.4966423511505127,104.33999633789062,83.33999633789062,PGC1090402,54.629,26.153,207.837,23.309,31.324,32.294
43.299835205078125,13.031416893005371,,18.010000228881836,PGC10907,,,,,,
43.413761138916016,-34.19767379760742,62.66999816894531,90.0,PGC10925,,,,,,
43.42166519165039,6.265611171722412,144.75,90.0,PGC10927,,,,,,
43.42215347290039,13.014127731323242,147.0,77.2300033569336,PGC10928,25.828,24.856,23.607,21.095,37.35,40.295
43.45844650268555,41.455116271972656,168.0,36.29999923706055,PGC10931,37.134,23.827,27.784,25.965,234.03,49.016
43.45942687988281,12.84919548034668,169.02000427246094,73.81999969482422,PGC10932,24.308,38.866,30.68,124.161,38.609,41.952
43.51675033569336,-12.868027687072754,57.5,74.73999786376953,PGC10940,47.774,56.158,38.965,106.697,32.094,28.109
43.511417388916016,2.962110996246338,16.049999237060547,59.540000915527344,PGC10942,27.454,27.619,42.772,177.528,90.344,126.917
172.92555236816406,-2.340459108352661,53.72999954223633,82.86000061035156,PGC1094786,21.287,20.683,20.431,,22.579,23.619
43.609249114990234,42.6501350402832,124.98999786376953,90.0,PGC10956,,,,,,
43.63960266113281,-18.63507080078125,60.56999969482422,83.44000244140625,PGC10965,38.968,39.645,43.872,42.515,72.59,74.129
43.639801025390625,-10.028284072875977,7.739999771118164,73.7699966430664,PGC10966,52.402,69.836,23.086,18.741,17.979,44.977
43.68595504760742,41.528350830078125,62.5,59.779998779296875,PGC10980,69.256,52.099,59.872,68.058,90.513,17.147
43.687564849853516,-25.110380172729492,25.350000381469727,50.560001373291016,PGC10981,10.379,9.864,,76.387,23.906,8.36
4.170450210571289,47.921600341796875,178.0,86.83999633789062,PGC1099,,,,,,
43.738800048828125,-17.051036834716797,176.5,35.77000045776367,PGC10994,22.009,22.522,25.57,,,
43.796165466308594,51.90713882446289,9.0,69.55000305175781,PGC11011,22.47,22.2,25.96,25.025,30.555,28.318
43.800941467285156,-0.18357619643211365,117.88999938964844,67.97000122070312,PGC11012,25.911,25.0,14.724,14.837,23.713,23.053
43.75994873046875,41.606685638427734,,50.90999984741211,PGC11014,,,,,,
43.803001403808594,-36.29944610595703,75.55000305175781,86.19999694824219,PGC11016,29.682,35.594,22.505,50.887,23.726,24.46
193.5683135986328,-2.034505605697632,,20.5,PGC1103391,,,,,,
43.84766387939453,-24.581138610839844,43.70000076293945,50.380001068115234,PGC11036,25.428,40.319,44.707,18.796,17.867,17.623
43.88153839111328,-2.3453333377838135,17.049999237060547,65.5,PGC11042,35.249,52.075,25.13,14.409,16.495,17.409
65.6458511352539,-1.9699381589889526,132.0,64.30999755859375,PGC1105183,14.157,13.914,13.603,13.499,15.129,14.381
43.92742156982422,75.15433502197266,35.77000045776367,56.95000076293945,PGC11056,98.841,94.168,28.483,27.592,116.766,
4.184143543243408,7.076035499572754,3.799999952316284,90.0,PGC1106,,,,,,
43.94337463378906,33.76658248901367,17.200000762939453,76.58000183105469,PGC11065,46.026,50.017,58.594,27.709,37.107,33.82
43.95360565185547,1.0784984827041626,9.329999923706055,90.0,PGC11067,,,,,,
4.200820446014404,12.34951400756836,7.329999923706055,65.36000061035156,PGC1107,41.169,34.47,82.678,40.302,35.291,36.21
43.974674224853516,41.74388122558594,55.5,62.38999938964844,PGC11073,59.006,54.318,41.501,25.516,31.76,
43.99003982543945,6.494805812835693,167.1999969482422,70.52999877929688,PGC11074,19.955,18.909,16.871,19.796,26.349,
43.98857879638672,0.6926124095916748,150.1699981689453,70.87000274658203,PGC11075,17.723,15.424,14.107,10.486,25.879,23.961
43.99752426147461,-12.007875442504883,131.0,64.76000213623047,PGC11078,21.058,19.629,14.861,29.727,,
200.822265625,-1.8288322687149048,22.440000534057617,63.90999984741211,PGC1108920,16.02,13.993,13.703,,15.924,14.658
4.2119221687316895,-5.268348217010498,45.75,84.8499984741211,PGC1109,12.7,14.631,15.945,18.894,,
44.05148696899414,-19.6500301361084,164.14999389648438,68.30999755859375,PGC11092,20.184,20.479,18.271,19.049,,
44.07383346557617,75.08830261230469,153.5,57.04999923706055,PGC11098,13.27,33.945,23.047,16.718,28.736,
44.07600021362305,31.897167205810547,157.5,76.02999877929688,PGC11103,117.71,40.38,,,27.961,
44.08970642089844,-32.185585021972656,104.55000305175781,34.029998779296875,PGC11104,121.361,,67.681,13.914,,134.651
44.14429473876953,48.69036102294922,164.0,59.7599983215332,PGC11116,57.78,88.545,46.857,,,
44.151817321777344,43.04741287231445,94.5,35.099998474121094,PGC11118,12.408,13.123,12.179,17.623,21.04,39.04
44.16059494018555,41.33327865600586,69.75,43.40999984741211,PGC11123,22.966,14.606,37.895,44.169,56.231,
44.16291427612305,47.52572250366211,20.0,50.77000045776367,PGC11124,18.036,12.178,11.234,15.376,20.707,
44.187374114990234,50.595394134521484,73.80999755859375,76.5999984741211,PGC11134,18.916,18.717,19.365,18.426,29.948,14.255
44.19216537475586,-11.08407974243164,76.0,79.55000305175781,PGC11135,98.007,79.535,,22.256,,
44.209068298339844,-54.570640563964844,40.20000076293945,90.0,PGC11139,,,,,,
4.234167098999023,27.88972282409668,20.0,90.0,PGC1114,,,,,,
44.287864685058594,1.3263659477233887,57.79999923706055,90.0,PGC11153,,,,,,
44.29898452758789,-0.2230502963066101,44.119998931884766,53.04999923706055,PGC11154,19.242,18.911,15.716,38.013,21.296,21.662
44.29487609863281,2.7750556468963623,31.75,90.0,PGC11156,,,,,,
44.29811096191406,45.143409729003906,118.33999633789062,74.94000244140625,PGC11163,25.571,24.112,,22.102,,
44.39020919799805,5.9769721031188965,158.1999969482422,87.0,PGC11179,,,,,,
44.389156341552734,41.51626968383789,,0.0,PGC11181,,,,,,
44.43306350708008,-16.571319580078125,82.33000183105469,56.08000183105469,PGC11192,23.843,17.854,28.728,14.597,16.52,16.518
44.45710372924805,-10.167236328125,141.41000366210938,90.0,PGC11198,,,,,,
0.37546950578689575,31.44191551208496,20.09000015258789,59.75,PGC112,,,26.956,32.419,19.231,17.792
44.47222900390625,-2.3463432788848877,132.7899932861328,63.27000045776367,PGC11202,43.237,45.258,26.873,26.62,27.096,
44.473876953125,11.182916641235352,36.5,38.619998931884766,PGC11204,20.993,16.506,15.99,17.41,18.672,
44.514129638671875,35.257713317871094,146.6300048828125,36.040000915527344,PGC11210,24.094,25.18,25.062,,31.153,31.519
44.52183532714844,46.49819564819336,153.0,38.4900016784668,PGC11214,14.972,45.118,8.155,20.058,8.71,
44.52739334106445,-74.45662689208984,11.380000114440918,78.12000274658203,PGC11217,24.809,25.246,24.209,25.875,52.565,55.668
44.531917572021484,-10.36330509185791,,55.810001373291016,PGC11221,,,,,,
44.54655075073242,48.14780044555664,60.0,50.06999969482422,PGC11228,16.401,15.904,18.637,53.252,16.242,
44.542964935302734,3.361995220184326,52.56999969482422,53.790000915527344,PGC11230,28.18,45.142,16.369,166.152,,
340.23992919921875,-1.252410888671875,24.0,83.70999908447266,PGC1123197,47.133,,19.831,,,
44.554542541503906,-10.35058307647705,,44.130001068115234,PGC11233,,,,,,
44.57849884033203,32.33591842651367,,79.33999633789062,PGC11242,,,,,,
44.58964538574219,-2.041839838027954,163.1999969482422,62.400001525878906,PGC11245,21.576,20.66,19.079,17.431,20.577,
44.60114288330078,-4.295416831970215,109.29000091552734,67.5199966430664,PGC11248,40.337,40.976,31.367,29.926,33.247,
44.59211349487305,3.862637996673584,14.0600004196167,84.66000366210938,PGC11252,32.029,31.471,26.38,30.866,62.536,73.759
340.2010192871094,-1.1538188457489014,43.2400016784668,90.0,PGC1125459,,,,,,
44.653770446777344,-18.699037551879883,113.08000183105469,90.0,PGC11261,,,,,,
44.629459381103516,-26.82461166381836,99.66999816894531,36.779998779296875,PGC11263,23.114,21.447,20.857,15.967,13.457,17.257
44.673736572265625,-15.701892852783203,62.0,90.0,PGC11264,,,,,,
44.67262268066406,3.4348888397216797,100.5,90.0,PGC11265,,,,,,
44.698692321777344,-32.099246978759766,113.58000183105469,90.0,PGC11270,,,,,,
44.73332977294922,-12.39848518371582,,31.600000381469727,PGC11274,,,,,,
45.92158126831055,-1.0735528469085693,47.13999938964844,49.95000076293945,PGC1127439,21.5,49.926,,19.012,46.606,68.238
44.69746017456055,75.7445297241211,10.800000190734863,90.0,PGC11282,,,,,,
44.754669189453125,42.345947265625,34.0,33.91999816894531,PGC11287,29.928,38.775,11.553,,49.6,11.073
44.77197265625,33.914093017578125,98.98999786376953,75.8499984741211,PGC11290,27.421,27.077,20.554,63.602,48.056,19.26
44.79414749145508,-4.472236156463623,89.66000366210938,64.97000122070312,PGC11292,78.47,40.586,37.095,15.51,20.934,
44.8112907409668,-23.660694122314453,74.38999938964844,79.97000122070312,PGC11299,45.286,39.085,37.676,28.924,,
4.292551517486572,-19.301456451416016,42.18000030517578,52.72999954223633,PGC1130,20.252,19.75,19.374,19.448,21.709,
44.8449592590332,47.07847213745117,56.5,29.850000381469727,PGC11309,19.412,21.352,17.677,19.973,59.158,
336.32147216796875,-0.9090797901153564,65.08999633789062,90.0,PGC1131621,,,,,,
236.64569091796875,-0.9062486886978149,15.029999732971191,74.20999908447266,PGC1131704,20.915,60.327,15.618,16.942,,
44.92691421508789,25.23872947692871,27.969999313354492,42.439998626708984,PGC11329,39.74,38.67,28.417,21.87,29.023,28.661
44.96083068847656,2.7713332176208496,44.5,29.700000762939453,PGC11336,21.112,29.503,36.161,,20.192,33.771
44.994163513183594,36.82048416137695,112.27999877929688,90.0,PGC11341,,,,,,
45.02387619018555,39.49852752685547,123.5,38.130001068115234,PGC11344,21.169,25.328,8.502,,18.282,
202.34011840820312,-0.7797309756278992,99.41999816894531,68.9000015258789,PGC1134909,21.621,28.667,52.676,54.869,19.767,18.547
45.06391525268555,-22.290992736816406,61.70000076293945,71.16999816894531,PGC11352,18.85,18.924,15.489,,24.283,27.22
45.09059143066406,-36.92106628417969,146.99000549316406,82.36000061035156,PGC11357,27.408,20.976,15.869,22.747,,
45.09209442138672,-17.152507781982422,143.0,90.0,PGC11359,,,,,,
45.13225173950195,-15.736152648925781,18.809999465942383,32.33000183105469,PGC11367,24.504,25.489,25.322,25.303,26.507,26.891
45.153411865234375,49.0438346862793,62.16999816894531,90.0,PGC11368,,,,,,
45.153099060058594,35.62912368774414,169.7899932861328,90.0,PGC11369,,,,,,
45.1557502746582,35.16897201538086,143.0,90.0,PGC11370,,,,,,
45.15606689453125,40.251407623291016,90.7699966430664,76.5,PGC11371,38.742,32.548,38.321,28.47,,
45.16748809814453,0.020455699414014816,25.850000381469727,90.0,PGC11375,,,,,,
22.84549331665039,-0.67417311668396,53.709999084472656,82.13999938964844,PGC1137500,97.326,92.343,38.46,9.882,78.282,43.28
45.17082214355469,-32.72905731201172,149.42999267578125,90.0,PGC11376,,,,,,
45.17716979980469,-22.14065170288086,32.81999969482422,54.58000183105469,PGC11377,27.863,39.375,30.669,17.927,17.034,16.719
45.19383239746094,43.16252899169922,115.0,33.15999984741211,PGC11383,10.296,10.251,10.045,9.167,20.41,33.801
162.5958709716797,-12.851911544799805,167.4499969482422,54.779998779296875,PGC113900,44.478,20.563,118.172,27.53,44.525,11.028
162.88543701171875,-12.96311092376709,65.6500015258789,38.9900016784668,PGC113918,13.441,29.202,24.549,10.049,17.842,
45.2476806640625,43.01761245727539,168.1999969482422,73.27999877929688,PGC11392,29.136,38.271,14.01,38.755,55.523,29.637
45.263729095458984,-0.7434121966362,148.2100067138672,80.25,PGC11397,35.47,30.551,20.147,17.87,,
45.29190444946289,41.396446228027344,33.27000045776367,57.189998626708984,PGC11399,29.753,59.396,23.869,12.691,,
45.305206298828125,44.95541763305664,50.5,64.4800033569336,PGC11403,23.474,24.234,20.617,22.836,,
331.42572021484375,-0.5613498091697693,26.5,53.939998626708984,PGC1140347,16.382,15.667,37.972,,23.955,23.347
45.30885696411133,44.8970947265625,23.0,56.040000915527344,PGC11404,63.09,57.155,20.928,11.263,,
45.3768310546875,37.766056060791016,,0.0,PGC11414,,,,,,
74.83604431152344,-0.5070694088935852,35.5,65.6500015258789,PGC1141629,35.824,41.758,12.713,,14.747,
45.400123596191406,-14.836610794067383,30.0,59.52000045776367,PGC11420,114.564,145.577,12.825,,72.507,33.638
45.4265251159668,35.20573043823242,70.0,49.04999923706055,PGC11425,,48.348,60.006,39.327,141.677,43.195
45.501914978027344,-4.690514087677002,71.41999816894531,90.0,PGC11432,,,,,,
45.4994010925293,42.58501052856445,132.35000610351562,40.099998474121094,PGC11441,17.981,102.188,24.55,18.756,,
45.53386688232422,29.105974197387695,64.37999725341797,90.0,PGC11453,,,,,,
45.5402946472168,-35.68623733520508,75.55000305175781,26.239999771118164,PGC11455,36.157,60.486,33.824,20.714,26.557,30.352
45.56895065307617,47.95320129394531,73.48999786376953,65.47000122070312,PGC11462,24.9,24.4,81.254,13.205,21.312,99.7
45.59333419799805,51.969696044921875,1.0,72.9800033569336,PGC11463,89.663,169.72,26.784,26.074,,
45.618743896484375,-22.80105209350586,24.049999237060547,67.66999816894531,PGC11469,30.851,30.937,12.47,77.268,12.935,13.724
200.66127014160156,-0.28181540966033936,82.23999786376953,90.0,PGC1147270,,,,,,
45.656620025634766,-22.86717987060547,129.14999389648438,44.279998779296875,PGC11479,48.242,45.496,32.815,9.801,64.9,69.132
45.66035461425781,-18.89777183532715,37.470001220703125,48.029998779296875,PGC11480,63.791,68.08,62.18,50.974,94.375,83.617
45.68442916870117,41.625301361083984,162.52000427246094,56.27000045776367,PGC11484,48.829,23.579,15.066,,,
144.91647338867188,-0.2352530062198639,93.55000305175781,61.4900016784668,PGC1148459,39.988,24.786,18.586,,39.37,
45.74787521362305,-9.132137298583984,29.600000381469727,82.55000305175781,PGC11488,18.945,19.989,17.862,16.73,30.693,38.538
45.85220718383789,-15.62341594696045,179.0,90.0,PGC11503,,,,,,
221.31594848632812,-0.15959200263023376,136.67999267578125,59.939998626708984,PGC1150429,15.532,13.553,15.37,55.673,,
45.8763313293457,74.66519165039062,179.24000549316406,67.80000305175781,PGC11506,27.823,,64.485,74.457,,
45.85917663574219,-15.662099838256836,98.0,90.0,PGC11508,,,,,,
45.87032699584961,-9.671318054199219,115.75,69.05000305175781,PGC11511,46.241,17.396,16.516,14.465,18.308,18.605
45.878414154052734,-20.175445556640625,35.279998779296875,70.4000015258789,PGC11515,32.141,51.705,23.4,26.166,26.842,29.154
45.88666534423828,-12.039694786071777,84.0,41.41999816894531,PGC11517,13.979,38.676,22.671,10.179,26.667,25.014
74.81022644042969,-0.10236109793186188,95.5,80.30999755859375,PGC1151916,7.511,,,,147.44,26.218
45.89543914794922,-18.367094039916992,39.220001220703125,62.02000045776367,PGC11520,25.334,25.94,32.99,30.397,21.378,21.675
45.89485549926758,46.38625717163086,38.75,57.150001525878906,PGC11521,88.819,81.927,65.427,63.123,70.923,
45.896583557128906,-12.076360702514648,,26.81999969482422,PGC11522,,,,,,
45.91046142578125,-15.61385726928711,47.66999816894531,50.58000183105469,PGC11527,29.24,34.587,15.03,17.658,30.28,22.71
45.91304016113281,-22.24427604675293,87.19000244140625,62.2400016784668,PGC11529,39.71,16.545,11.306,10.257,46.936,18.806
45.930938720703125,-15.484850883483887,170.5,83.0,PGC11533,,15.461,81.355,28.838,28.784,15.729
45.939125061035156,-22.25397491455078,154.0,90.0,PGC11536,,,,,,
45.95463180541992,-1.1037133932113647,139.25999450683594,71.5,PGC11537,10.455,15.764,9.774,9.952,61.142,42.98
45.95987319946289,-25.272541046142578,86.56999969482422,64.43000030517578,PGC11538,32.338,40.703,26.815,43.656,37.409,35.397
4.399499893188477,30.204971313476562,19.5,60.41999816894531,PGC1154,87.877,59.622,17.721,34.036,28.896,29.896
46.0183219909668,74.44436645507812,42.65999984741211,33.72999954223633,PGC11543,27.203,34.481,12.732,35.28,,
45.97700119018555,-11.991806030273438,84.33999633789062,64.0,PGC11545,38.183,37.857,73.051,,52.836,45.459
45.99583435058594,43.398250579833984,146.60000610351562,64.91000366210938,PGC11552,22.534,20.337,24.852,25.871,32.305,34.921
46.01145553588867,-26.595699310302734,,28.459999084472656,PGC11554,,,,,,
46.025814056396484,-12.015417098999023,117.25,82.55999755859375,PGC11557,25.95,,102.235,44.807,81.314,29.264
347.3241271972656,0.0642922967672348,34.220001220703125,87.37999725341797,PGC1156203,,,,,,
46.052085876464844,-1.1927357912063599,136.67999267578125,67.72000122070312,PGC11563,20.781,20.631,16.254,18.78,17.324,16.256
46.087158203125,-6.996321678161621,178.4499969482422,60.04999923706055,PGC11573,23.754,21.53,84.524,,,
46.0850830078125,48.270111083984375,150.0,90.0,PGC11574,,,,,,
46.16641616821289,-12.34131908416748,62.47999954223633,90.0,PGC11583,,,,,,
46.23095703125,21.376611709594727,60.790000915527344,58.369998931884766,PGC11592,19.041,19.351,17.574,22.71,22.714,24.406
46.28517150878906,-13.005146026611328,131.6699981689453,90.0,PGC11594,,,,,,
46.27596664428711,-45.96207046508789,14.6899995803833,73.51000213623047,PGC11595,43.269,43.453,36.662,29.645,44.267,44.209
4.439667224884033,11.450333595275879,107.6500015258789,74.08999633789062,PGC1160,20.43,19.991,48.362,85.877,69.948,43.773
46.32610321044922,-0.1595693975687027,179.5,69.33999633789062,PGC11609,16.903,16.031,16.397,18.618,17.92,17.736
46.378501892089844,42.835445404052734,121.33000183105469,69.75,PGC11617,36.964,35.76,31.993,,,
46.4306640625,36.78619384765625,136.0,90.0,PGC11625,,,,,,
46.444915771484375,22.20341682434082,34.75,66.4000015258789,PGC11628,,61.401,16.63,36.09,16.368,122.818
46.51253128051758,-15.611248970031738,83.25,90.0,PGC11638,,,,,,
46.52466583251953,41.72533416748047,171.0,29.959999084472656,PGC11640,19.465,23.597,29.746,56.084,,
46.5413932800293,42.37202072143555,13.670000076293945,72.19000244140625,PGC11643,52.966,51.452,54.555,56.384,,
46.54956817626953,-9.54101276397705,72.75,62.779998779296875,PGC11647,43.671,54.896,22.693,31.976,27.513,27.524
46.55512237548828,41.84897232055664,116.75,90.0,PGC11648,,,,,,
