col1,col2,PGC,OBJNAME,R25_DEG,LOGMASS,DIST_MPC,GALTYPE_COURSE,re_des,re,ratio,ratio2,nummasked,R25_arcsec,IDE,Com,Tmag,q,PosAng,n,Re,ratio_Salo
NGC5569,29.6,51241,NGC5569,0.0092857889831066,9.158288,23.5,LT,30.572533619868874,30.572533619868874,0.9681893024647186,0.9518212788092921,357.0,33.42884033918376,NGC5569,,13.18,0.735,72.33,2.094,46.32,1.0639083405995755
NGC5574,13.5,51270,NGC5574,0.0109854731708765,10.003588,23.9,ET,7.190238281972898,7.190238281972898,1.8775455653321955,2.4910698470395705,274.0,39.5477034151554,NGC5574,,11.95,0.457,62.35,2.698,15.64,2.061393249084597
NGC5576,19.0,51275,NGC5576,0.0235949344933033,10.745296000000002,25.5,ET,Bad Decomp,,,,,84.94176417589188,NGC5576,,10.05,0.695,87.18,6.737,36.53,
NGC5577,36.5,51286,NGC5577,0.0238681510090827,9.888749,23.5,LT,40.22413892387647,40.22413892387647,0.9074153226517953,4.400344739930026,328.0,85.92534363269772,NGC5577,,12.12,0.288,55.12,1.258,43.17,3.717473237236385
NGC5584,46.0,51344,NGC5584,0.026110716164112,9.850979,23.1,LT,7.484319448578283,7.484319448578283,6.146183405992663,0.4839164228509746,2708.0,93.9985781908032,NGC5584,,11.66,0.662,148.87,0.94,53.74,0.403814729254835
NGC5585,63.3,51210,NGC5585,0.0355482921004295,8.679317,5.62,LT,50.27998128453895,50.27998128453895,1.2589503492807523,2.575879330988496,4083.0,127.9738515615462,NGC5585,,11.29,0.655,33.33,2.073,85.46,2.484028973440272
NGC5587,18.0,51332,NGC5587,0.0177344903349876,10.623595,52.72,LT,Bad Decomp,,,,,63.844165205955356,NGC5587,,12.17,0.365,163.99,1.965,20.39,
NGC5595,22.1,51445,NGC5595,0.0176530089229345,9.9781275,28.0,LT,19.04933606286754,19.04933606286754,1.1601454206626685,4.262047611010888,738.0,63.5508321225642,NGC5595,,11.44,0.655,49.67,1.453,22.99,3.1669190231784197
NGC5597,26.3,51456,NGC5597,0.0166271850466728,9.886541,28.0,LT,11.818645241603342,11.818645241603342,2.2252973553534035,4.387485057299376,1137.0,59.85786616802208,NGC5597,,10.29,0.511,48.22,18.725,849.97,101.28274508834194
NGC5600,13.8,51422,NGC5600,0.0132989911362528,9.9496975,28.0,LT,All NaN,,,,,47.876368090510084,NGC5600,,11.66,0.779,143.22,1.888,18.04,
NGC5602,11.0,51340,NGC5602,0.010884759016335,10.328605,36.391490000000005,LT,15.160704865081561,15.160704865081561,0.7255599325949165,1.6077177574506276,268.0,39.185132458806,NGC5602,,11.75,0.639,167.15,7.529,28.08,2.931474975922963
NGC5604,11.7,51471,NGC5604,0.0149905895814299,10.011771,30.0,LT,8.946433542132745,8.946433542132745,1.307783704523091,2.702038511072972,521.0,53.96612249314764,NGC5604,,12.11,0.544,7.88,1.124,12.1,1.996011354333514
NGC5608,38.5,51396,NGC5608,0.0138617707416415,8.710198,17.7,LT,35.75869596124429,35.75869596124429,1.0766611859036126,1.5493376419203284,175.0,49.9023746699094,NGC5608,,13.39,0.553,101.55,1.322,42.78,1.2296969261846318
NGC5624,15.0,51568,NGC5624,0.0084882620722055,9.251078,32.299820000000004,LT,18.01276400690083,18.01276400690083,0.8327428258235873,0.5078971561270129,223.0,30.5577434599398,NGC5624,,13.78,0.591,9.04,1.078,17.6,0.4256661879921633
NGC5630,19.6,51635,NGC5630,0.0123259015381336,9.497454,31.3,LT,Bad Decomp,,,,,44.37324553728096,NGC5630,,13.1,0.371,105.48,1.496,20.82,
NGC5631,18.6,51564,NGC5631,0.0162113346159458,10.60173,27.8,ET,All NaN,,,,,58.360804617404874,NGC5631,,10.58,0.905,134.93,6.35,31.86,
NGC5633,11.9,51620,NGC5633,0.0090744160115718,10.040526,36.5,LT,16.359559766161336,16.359559766161336,0.7274034368953106,0.7112801982954807,280.0,32.66789764165848,NGC5633,,11.94,0.645,14.27,0.805,13.18,0.562705462997265
NGC5636,19.9,51785,NGC5636,0.0113715259358286,9.762878,25.905989,,21.912113757483716,21.912113757483716,0.9081734523764731,0.9463772249310539,392.0,40.93749336898296,NGC5636,,12.44,0.634,62.67,2.536,44.31,1.5051677974405961
NGC5645,26.7,51846,NGC5645,0.016819717362523,9.623852,20.0,LT,26.127263929101574,26.127263929101574,1.0219210121830051,1.5339574245239849,791.0,60.5509825050828,NGC5645,,12.04,0.674,103.97,2.183,32.7,1.3419049700892005
NGC5658,16.3,51957,NGC5658,0.014784911647439,9.304877,23.1,,Bad Decomp,,,,,53.2256819307804,NGC5658,,13.53,0.173,117.41,1.562,20.85,
NGC5660,26.6,51795,NGC5660,0.0219694282859563,10.296542,38.9,LT,All NaN,,,,,79.08994182944268,NGC5660,,11.6,0.879,43.23,1.81,30.66,
NGC5661,15.4,51921,NGC5661,0.0095239859074354,9.335833,29.5,LT,12.123827654306433,12.123827654306433,1.270225908773114,0.48450599296682983,240.0,34.28634926676744,NGC5661,,13.29,0.326,15.79,2.521,20.56,0.4620335443134518
NGC5665,18.0,51953,NGC5665,0.0156970750540494,9.967179,29.5,LT,21.483649178868447,21.483649178868447,0.8378464873511804,0.2861638733484056,795.0,56.509470194577844,NGC5665,,11.77,0.811,171.09,1.351,17.02,0.19327417160277235
NGC5667,21.0,51830,NGC5667,0.0134839992970228,9.427907,27.9,LT,22.757116535094603,22.757116535094603,0.9227882613166353,0.37220951026754934,475.0,48.54239746928208,NGC5667,,12.84,0.38,177.65,1.607,27.6,0.34942117290423
NGC5668,33.4,52018,NGC5668,0.0158788375556468,9.754506,23.5,LT,17.637650734729746,17.637650734729746,1.8936762328688765,0.5842985301275507,1132.0,57.16381520032848,NGC5668,,11.66,0.929,128.75,1.64,38.91,0.4862073525933062
NGC5669,43.2,51973,NGC5669,0.0214199647307395,9.593763,19.7,LT,37.193988928804536,37.193988928804536,1.161478003413185,0.7281806862539668,1354.0,77.1118730306622,NGC5669,,11.67,0.656,48.32,2.347,62.86,0.7568359447408127
NGC5673,24.4,51901,NGC5673,0.0194454845041036,9.658185,38.9,LT,Bad Decomp,,,,,70.00374421477296,NGC5673,,13.34,0.216,133.71,1.185,30.27,
NGC5676,32.5,51978,NGC5676,0.0299101565033197,10.90878,38.9,LT,18.61959944082843,18.61959944082843,1.7454725652548193,4.156458782629501,1942.0,107.67656341195091,NGC5676,,10.33,0.483,45.42,1.221,35.58,3.250259417273795
NGC5678,27.1,51932,NGC5678,0.0246501006186008,10.520242,27.9,LT,25.390613470121558,25.390613470121558,1.0673235615945227,2.5982629896663805,1559.0,88.74036222696289,NGC5678,,10.63,0.609,177.51,1.398,28.28,1.93671263436387
NGC5689,19.4,52154,NGC5689,0.0305364653468132,10.867231,38.9,LT,Bad Decomp,,,,,109.93127524852751,NGC5689,,10.91,0.406,87.79,3.871,19.58,
NGC5690,25.3,52273,NGC5690,0.0266574583947658,10.024555,19.8,LT,40.134362491607526,40.134362491607526,0.6303825058960503,1.596221734014649,934.0,95.96685022115688,NGC5690,,11.21,0.223,141.45,1.278,34.54,1.5565640511819867
NGC5691,17.0,52291,NGC5691,0.015481705777347,9.560972,19.8,LT,19.210415881866552,19.210415881866552,0.8849365940092401,0.26029959919801426,928.0,55.7341407984492,NGC5691,,12.15,0.588,97.45,1.432,20.21,0.22103592015932225
NGC5693,22.3,52194,NGC5693,0.0130562605336308,9.767899,37.54916,LT,All NaN,,,,,47.002537921070875,NGC5693,,13.11,0.839,67.64,1.469,26.97,
NGC5701,26.0,52365,NGC5701,0.0166271850466728,10.382728,19.8,,27.996598432168042,27.996598432168042,0.9286842493738827,4.1419968442577995,1131.0,59.85786616802208,NGC5701,,10.44,0.743,0.78,4.119,43.03,4.896431983747614
NGC5707,11.9,52266,NGC5707,0.0198070053011178,10.562443,40.93,LT,Bad Decomp,,,,,71.30521908402407,NGC5707,,11.76,0.404,35.54,4.408,15.25,
NGC5708,20.3,52315,NGC5708,0.0129663804545998,9.675414,31.33,LT,Bad Decomp,,,,,46.67896963655928,NGC5708,,12.97,0.384,176.52,0.567,21.9,
NGC5713,20.0,52412,NGC5713,0.0205977000296115,10.004292,19.8,LT,12.056958266777041,12.056958266777041,1.6587931680173447,1.971860065624064,1531.0,74.1517201066014,NGC5713,,10.64,0.756,97.21,2.347,24.03,1.6922784777480808
NGC5714,19.4,52307,NGC5714,0.0236493237316608,10.244213,38.9,LT,Bad Decomp,,,,,85.13756543397888,NGC5714,,12.31,0.129,81.42,1.38,26.67,
NGC5719,11.7,52455,NGC5719,0.025693230330944,10.320132,19.8,LT,11.034695505839826,11.034695505839826,1.0602920573393328,1.7198991322762962,1147.0,92.4956291913984,NGC5719,,10.63,0.367,97.51,3.756,16.31,1.7125491359845173
NGC5728,28.8,52521,NGC5728,0.0266574583947658,10.521845,24.8,LT,31.922440566866626,31.922440566866626,0.9021866589327286,1.8907410194527405,1965.0,95.96685022115688,NGC5728,,10.25,0.523,30.43,5.623,54.74,2.5669435368264644
NGC5729,22.6,52507,NGC5729,0.0205977000296115,9.781814,20.0,LT,Bad Decomp,,,,,74.1517201066014,NGC5729,,11.7,0.275,165.85,1.226,29.81,
NGC5730,16.7,52396,NGC5730,0.0167424399405717,9.456392,27.5,LT,Bad Decomp,,,,,60.27278378605813,NGC5730,,13.13,0.194,89.16,1.95,23.22,
NGC5731,14.2,52409,NGC5731,0.0125261843204498,9.448221,40.476196,LT,7.926324530551852,7.926324530551852,1.7914986883600836,1.0154792158252237,116.0,45.09426355361928,NGC5731,,13.89,0.309,116.53,1.584,14.45,0.7381124078810102
NGC5740,22.0,52641,NGC5740,0.0224811621010303,9.991384,19.8,LT,18.348403168040644,18.348403168040644,1.1990144209562459,1.0816026786842674,1192.0,80.93218356370909,NGC5740,,10.81,0.579,151.24,7.027,72.12,2.532635882685369
NGC5744,10.5,52761,NGC5744,0.0087865572422742,9.173451,30.0,LT,11.078307872909306,11.078307872909306,0.947798176441414,0.6871192628639515,245.0,31.631606072187118,NGC5744,,13.79,0.592,106.15,1.179,10.06,0.4702326383953301
NGC5746,40.7,52665,NGC5746,0.0603696629405021,10.909209,19.8,LT,Bad Decomp,,,,,217.33078658580754,NGC5746,,9.49,0.208,169.72,1.321,62.47,
NGC5750,30.6,52735,NGC5750,0.0221217144280672,10.243021,19.8,LT,27.640186344543295,27.640186344543295,1.107083708429521,0.5670296752089091,1053.0,79.63817194104192,NGC5750,,10.89,0.698,76.11,2.578,35.19,0.46577437606446104
NGC5756,24.4,52825,NGC5756,0.0245934128761291,9.835347,24.0,LT,18.813732157893952,18.813732157893952,1.2969250223838302,1.5251683511739902,1015.0,88.53628635406476,NGC5756,,11.3,0.415,40.77,4.067,39.07,1.7443889777625234
NGC5757,17.0,52839,NGC5757,0.0174509361386299,10.220191,30.0,LT,14.960201900176642,14.960201900176642,1.1363483002057126,1.140846649158202,1040.0,62.82337009906764,NGC5757,,10.61,0.576,169.41,8.81,86.78,4.159776143443226
NGC5762,7.9,52887,NGC5762,0.0111897094175219,9.597974,28.813763,LT,11.966217569522554,11.966217569522554,0.6601919072674195,0.2610760521765698,465.0,40.28295390307884,NGC5762,,12.61,0.85,124.91,11.424,35.94,0.84837914242549
NGC5768,15.5,53089,NGC5768,0.0106369880959391,9.5768,21.0,LT,25.62052807075374,25.62052807075374,0.6049836270819691,0.3888149983961647,456.0,38.29315714538076,NGC5768,,12.12,0.76,127.79,1.508,19.78,0.35441293402194185
NGC5770,9.7,53201,NGC5770,0.009179494343698,9.92155,19.0,ET,All NaN,,,,,33.046179637312804,NGC5770,,11.44,0.763,107.93,6.859,23.39,
NGC5774,37.5,53231,NGC5774,0.014152031391859,9.405983,19.8,LT,45.29396405368804,45.29396405368804,0.8279248854339694,0.8440239664759991,658.0,50.947313010692405,NGC5774,,12.14,0.744,100.58,2.309,58.68,0.9433776448154595
NGC5775,31.1,53247,NGC5775,0.0308190118521451,10.469166,19.8,LT,29.95672345311084,29.95672345311084,1.038164272160093,6.129750764819006,589.0,110.94844266772236,NGC5775,,10.06,0.147,147.2,0.937,49.28,6.93785295567939
NGC5777,13.8,53043,NGC5777,0.0247069280594587,10.277851,27.9,LT,Bad Decomp,,,,,88.94494101405132,NGC5777,,11.59,0.277,143.07,4.181,17.53,
NGC5781,10.6,53417,NGC5781,0.0107354130595922,9.621795,22.0,LT,11.506687400201926,11.506687400201926,0.9212034386033625,2.155280358081733,304.0,38.64748701453192,NGC5781,,12.53,0.354,29.55,1.129,13.11,1.904024629006167
NGC5783,27.5,53217,NGC5783,0.0204088632017374,10.048439,38.2,LT,40.3636447503246,40.3636447503246,0.6813061647456613,0.4569251577959283,1306.0,73.47190752625464,NGC5783,,12.68,0.706,5.5,1.274,28.4,0.337056480036477
NGC5789,18.0,53414,NGC5789,0.0096121113747358,9.049334,29.977814,LT,18.61454090974771,18.61454090974771,0.9669859754947865,0.3471948361418511,436.0,34.603600949048875,NGC5789,,13.99,0.841,163.61,0.52,18.84,0.25956947273462205
NGC5792,45.1,53499,NGC5792,0.0295677781105041,10.563252,21.0,LT,78.93583765307048,78.93583765307048,0.5713501160045735,2.2432159705152137,1424.0,106.44400119781476,NGC5792,,9.38,0.571,81.48,7.769,174.62,6.203838656499313
NGC5798,17.3,53463,NGC5798,0.0103709558025002,9.109339,24.0,LT,21.373915872447242,21.373915872447242,0.8093977773301307,1.149692842510088,331.0,37.335440889000715,NGC5798,,13.22,0.589,51.97,1.145,19.89,0.9441532055130327
NGC5806,31.6,53578,NGC5806,0.0252242758870124,10.567557,26.2,LT,18.61311439601697,18.61311439601697,1.697727705727855,0.2645850267481711,1694.0,90.80739319324464,NGC5806,,10.3,0.487,171.94,5.543,88.32,0.5282131456238351
NGC5809,10.4,53624,NGC5809,0.0137663502246141,10.140239,39.63,LT,Bad Decomp,,,,,49.55886080861076,NGC5809,,12.8,0.399,150.66,1.152,10.13,
NGC5821,17.3,53532,NGC5821,0.0124399540945887,10.080706,52.820168,LT,21.21294904259762,21.21294904259762,0.8155396010832795,0.45421099878440985,408.0,44.78383474051932,NGC5821,,13.41,0.556,144.73,1.297,20.6,0.3863231451262941
NGC5832,41.6,53469,NGC5832,0.0155173921957612,8.9920435,10.0,LT,44.37020769808287,44.37020769808287,0.9375660416797515,1.7821778121688547,457.0,55.86261190474032,NGC5832,,12.25,0.761,29.95,0.958,37.05,1.13375150997349
NGC5846,47.0,53932,NGC5846,0.0355482921004295,11.186732,24.9,ET,All NaN,,,,,127.9738515615462,NGC5846,,9.01,0.941,59.22,4.134,71.16,
NGC5850,49.4,53979,NGC5850,0.02791378647089,10.697848,26.2,LT,fit fail,,,0.7398769693649837,2863.0,100.489631295204,NGC5850,,9.73,0.689,119.1,8.233,194.56,2.081412133598196
NGC5854,17.5,54013,NGC5854,0.0251662656664848,10.350152,26.2,ET,Bad Decomp,,,,,90.59855639934528,NGC5854,,11.35,0.434,58.03,3.184,21.57,
NGC5861,34.9,54097,NGC5861,0.0231642760336399,10.273704,28.0,LT,41.037738215475805,41.037738215475805,0.8504367325692137,0.8524039155136504,1007.0,83.39139372110364,NGC5861,,10.9,0.547,152.62,0.982,41.55,0.7248747992139208
NGC5864,20.7,54111,NGC5864,0.0207882858812809,10.386584,26.2,ET,Bad Decomp,,,,,74.83782917261124,NGC5864,,11.31,0.348,62.88,1.961,25.47,
NGC5866B,40.7,54267,NGC5866B,0.0194454845041036,8.950682,15.5,LT,43.63137645143979,43.63137645143979,0.9328149444310493,0.7317435892240698,1288.0,70.00374421477296,NGC5866B,,13.33,0.676,11.2,2.077,54.86,0.7045183100181199
NGC5878,34.8,54364,NGC5878,0.0272783916443586,10.626724,26.7,LT,27.962097456626413,27.962097456626413,1.244541832170503,3.1246469607395095,1114.0,98.20220991969096,NGC5878,,10.14,0.442,1.14,7.075,107.24,6.877814861857657
NGC5879,20.1,54117,NGC5879,0.031609583646059,9.874583,15.5,LT,13.765625281586427,13.765625281586427,1.4601588804605006,2.376878430433593,1608.0,113.7945011258124,NGC5879,,11.12,0.362,3.61,2.339,23.42,1.9781980398278165
NGC5885,39.0,54429,NGC5885,0.0255751833319664,10.196889,28.0,LT,10.676391792662152,10.676391792662152,3.652919521631322,0.5171144413484894,2940.0,92.07065999507904,NGC5885,,11.2,0.776,61.57,1.446,50.55,0.4787570514682443
NGC5892,42.4,54365,NGC5892,0.025457676500082,9.93236,26.7,LT,All NaN,,,,,91.6476354002952,NGC5892,,11.59,0.937,76.02,1.996,60.73,
NGC5894,25.7,54234,NGC5894,0.0248209666460752,10.570747,35.8,LT,Bad Decomp,,,,,89.35547992587072,NGC5894,,11.48,0.161,13.63,0.84,35.57,
NGC5899,25.4,54428,NGC5899,0.0175314862281084,10.831829,43.5,LT,27.42262812432577,27.42262812432577,0.9262423676113101,0.8257448389059723,592.0,63.11335042119023,NGC5899,,11.0,0.436,21.37,1.796,29.69,0.6894365654420227
NGC5900,7.9,54431,NGC5900,0.0123827988281846,10.422763,43.5,LT,14.689572707078549,14.689572707078549,0.537796446331838,0.9199798139695541,221.0,44.578075781464555,NGC5900,,11.64,0.202,127.51,3.626,12.76,1.061387199480245
NGC5907,69.5,54470,NGC5907,0.0941496565937995,10.843192,17.2,LT,Bad Decomp,,,,,338.9387637376782,NGC5907,,9.1,0.103,155.05,1.159,95.65,
NGC5913,24.5,54761,NGC5913,0.0154460966587066,10.178105,26.2,LT,19.49956598989999,19.49956598989999,1.2564382208655331,1.015221788143836,335.0,55.60594797134376,NGC5913,,11.56,0.576,7.73,2.092,24.25,0.717758844387406
NGC5915,12.2,54816,NGC5915,0.0138937262818217,9.7834635,26.7,LT,All NaN,,,,,50.01741461455812,NGC5915,,11.92,0.67,119.02,1.368,11.89,
NGC5916,16.5,54825,NGC5916,0.0257524605840444,9.8515,19.32,LT,Bad Decomp,,,,,92.70885810255984,NGC5916,,13.63,0.282,149.57,1.534,19.8,
NGC5916A,13.8,54779,NGC5916A,0.0114767467603087,9.717198,34.641791999999995,LT,18.254649008189293,18.254649008189293,0.7559718071713746,0.4528190611279841,176.0,41.31628833711132,NGC5916A,,13.63,0.282,149.57,1.534,19.8,0.46406922413737506
NGC5921,37.6,54849,NGC5921,0.0251662656664848,10.008004,14.0,LT,65.81225549915109,65.81225549915109,0.5713221605128699,0.3756030935492942,2220.0,90.59855639934528,NGC5921,,8.81,0.658,12.69,14.97,2255.42,16.093136953893413
NGC5930,7.7,55080,NGC5930,0.0154105713590979,10.136199,32.2,LT,16.295358528180238,16.295358528180238,0.47252719151186956,0.1500749805767422,430.0,55.47805689275244,NGC5930,,10.88,0.84,159.89,15.384,54.73,0.7619298410913823
NGC5937,13.6,55281,NGC5937,0.0157695282250642,9.816236,21.0,LT,10.810393340228424,10.810393340228424,1.2580485808403186,0.2467827389845053,710.0,56.77030161023112,NGC5937,,11.26,0.591,19.75,1.789,15.62,0.20245516717111203
NGC5949,24.9,55165,NGC5949,0.0153397656977176,9.602765,14.3,LT,28.133483441230368,28.133483441230368,0.8850663676972325,2.108792118718013,450.0,55.223156511783365,NGC5949,,11.75,0.451,143.29,0.604,28.85,1.7452281303790789
NGC5950,17.8,55305,NGC5950,0.0104428436607122,9.514536,30.48,LT,13.88639805408001,13.88639805408001,1.281829883507489,1.379314889216681,263.0,37.59423717856392,NGC5950,,13.12,0.751,45.63,2.043,20.19,1.1175107388958585
NGC5951,34.1,55435,NGC5951,0.0252824258059263,9.795603,25.5,LT,25.81290695403939,25.81290695403939,1.321044548012977,7.208270208325143,328.0,91.01673290133468,NGC5951,,12.45,0.225,3.53,1.351,42.1,6.356685709478184
NGC5953,5.7,55480,NGC5953,0.0122692706063389,10.042375,25.5,LT,All NaN,,,,,44.169374182820036,NGC5953,,11.51,0.832,47.04,2.628,6.14,
NGC5954,11.8,55482,NGC5954,0.0085078282281756,9.492247,25.5,LT,10.342321312082861,10.342321312082861,1.1409430865597014,0.6184850605691232,174.0,30.628181621432162,NGC5954,,12.3,0.52,5.6,1.877,13.92,0.5211447967991644
NGC5956,9.4,55501,NGC5956,0.0124113420024514,10.060488,30.563278000000004,LT,All NaN,,,,,44.68083120882504,NGC5956,,12.0,0.767,26.37,5.383,20.12,
NGC5957,26.4,55520,NGC5957,0.0203619226813316,10.266689,29.39001,LT,All NaN,,,,,73.30292165279376,NGC5957,,11.44,0.718,93.51,3.146,48.33,
NGC5958,13.7,55494,NGC5958,0.0089499121531844,9.497486,28.0,LT,All NaN,,,,,32.21968375146384,NGC5958,,12.64,0.783,178.47,0.972,14.37,
NGC5962,19.9,55588,NGC5962,0.0208362117409706,10.373514,25.5,LT,17.448676463956666,17.448676463956666,1.1404876490836984,0.28446833888494616,1460.0,75.01036226749416,NGC5962,,10.71,0.649,118.8,2.376,24.31,0.2482205785460532
NGC5963,14.4,55419,NGC5963,0.0261709038168191,9.38121,15.5,LT,27.934185751799134,27.934185751799134,0.51549739548333,0.12985138125007958,2853.0,94.21525374054876,NGC5963,,12.35,0.698,56.83,0.865,13.15,0.08469968568643585
NGC5964,57.6,55637,NGC5964,0.0284982901066541,9.87261,20.0,LT,53.96528599140822,53.96528599140822,1.067352816571202,0.42001806838044475,3245.0,102.59384438395476,NGC5964,,11.39,0.541,143.13,2.176,100.57,0.5238246172745701
NGC5970,23.7,55665,NGC5970,0.023004813119769,10.34804,29.8,LT,17.474748469041636,17.474748469041636,1.3562426973977368,2.011047407995914,1907.0,82.81732723116839,NGC5970,,11.05,0.563,83.8,1.908,30.34,1.8389143567991573
NGC5981,21.9,55647,NGC5981,0.0227414797991514,10.758609,49.7,LT,Bad Decomp,,,,,81.86932727694504,NGC5981,,11.8,0.115,139.52,0.803,31.03,
NGC5984,28.7,55853,NGC5984,0.0206927731633186,9.621658,20.1,LT,42.657687440080814,42.657687440080814,0.6727978407248049,1.9282329146556054,368.0,74.49398338794695,NGC5984,,12.38,0.198,142.71,1.068,37.55,1.802019560610204
NGC5985,53.2,55725,NGC5985,0.0331755988299846,11.069127,43.7,LT,52.715399415838064,52.715399415838064,1.009192770794341,0.5874939086598276,2664.0,119.43215578794457,NGC5985,,10.64,0.503,13.37,0.898,56.15,0.4429079346300929
NGC6010,13.0,56337,NGC6010,0.015164173208177,10.33694,26.7,LT,Bad Decomp,,,,,54.591023549437196,NGC6010,,11.3,0.287,102.92,4.851,23.75,
NGC6012,25.1,56334,NGC6012,0.0147169809788465,10.250931,29.977814,LT,37.44283807854333,37.44283807854333,0.6703551677185386,1.807990141490054,788.0,52.9811315238474,NGC6012,,11.84,0.448,154.3,1.158,32.14,1.653636970617255
NGC6014,15.7,56413,NGC6014,0.0146156689152121,10.096211,31.0,ET,13.252167571353832,13.252167571353832,1.1847118530207432,4.425646297252246,866.0,52.616408094763564,NGC6014,,11.62,0.79,18.33,7.601,58.08,11.694337440601023
NGC6015,51.1,56219,NGC6015,0.0483970418572425,9.954199,15.2,LT,51.693511475496294,51.693511475496294,0.9885186465659693,2.9913722832948593,5187.0,174.229350686073,NGC6015,,10.8,0.484,30.77,0.983,50.54,2.1132786580615344
NGC6063,21.1,57205,NGC6063,0.0135774668306112,9.958785,37.5,LT,24.70428202279673,24.70428202279673,0.8541029437944907,0.5938553408032822,488.0,48.87888059020032,NGC6063,,12.92,0.581,153.38,0.804,21.66,0.43544030744072754
NGC6070,41.6,57345,NGC6070,0.0290950257331132,10.485604,28.7,LT,32.130567001326774,32.130567001326774,1.294717270264238,3.3695284014179956,2293.0,104.74209263920751,NGC6070,,10.72,0.478,62.4,1.711,51.44,2.9761081897139716
NGC6106,21.6,57799,NGC6106,0.0182733740657567,9.790449,23.4,LT,23.085655986699127,23.085655986699127,0.9356459271698803,1.916059814923917,922.0,65.78414663672412,NGC6106,,12.01,0.607,140.1,1.26,22.98,1.4560533911028974
